OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,OrderYear,OrderMonth,OrderMonthName,ProductName,Category,UnitPrice,Sales,DiscountAmount,OrderValue,Age,City,SignupDate,CustomerSegment
522486,101826,2025-05-02,2008,2.0,0.1,Gateway,Completed,2025.0,5.0,May,Phone Case,Accessories,14.0,28.0,2.8000000000000003,25.2,61.0,Shiraz,2023-10-21,New
522487,107221,2024-03-09,2013,3.0,0.2,Gateway,Completed,2024.0,3.0,March,Notebook,Stationery,7.0,21.0,4.2,16.8,35.0,Karaj,2025-08-04,New
522488,106441,2024-05-26,2003,1.0,0.1,Gateway,Completed,2024.0,5.0,May,USB-C Cable,Accessories,9.0,9.0,0.9,8.1,58.0,Mashhad,2025-12-07,New
522489,109570,2025-10-29,2001,1.0,0.1,CardToCard,Completed,2025.0,10.0,October,Wireless Mouse,Electronics,18.0,18.0,1.8,16.2,64.0,Kerman,2023-03-29,Regular
522490,104317,2024-11-24,2009,1.0,0.15,CardToCard,Completed,2024.0,11.0,November,Smart Watch,Wearables,120.0,120.0,18.0,102.0,64.0,Ahvaz,2024-05-15,Regular
522491,107168,2025-11-03,2010,2.0,0.1,CardToCard,Completed,2025.0,11.0,November,Fitness Band,Wearables,55.0,110.0,11.0,99.0,52.0,Kerman,2025-12-26,Regular
522492,109358,2025-08-05,2008,2.0,0.2,Gateway,Completed,2025.0,8.0,August,Phone Case,Accessories,14.0,28.0,5.6000000000000005,22.4,21.0,Kerman,2024-11-12,Regular
522493,106736,2024-11-09,2009,2.0,0.05,Wallet,Returned,2024.0,11.0,November,Smart Watch,Wearables,120.0,240.0,12.0,228.0,,Rasht,2024-07-25,Regular
522494,103804,2025-10-27,2017,1.0,0.05,Gateway,Cancelled,2025.0,10.0,October,HDMI Cable,Accessories,11.0,11.0,0.55,10.45,19.0,Tehran,2023-01-12,Regular
522495,109194,2024-04-19,2003,2.0,0.15,Gateway,Completed,2024.0,4.0,April,USB-C Cable,Accessories,9.0,18.0,2.6999999999999997,15.3,38.0,Rasht,2024-05-15,Regular
522496,108141,2024-05-18,2018,1.0,0.1,Gateway,Completed,2024.0,5.0,May,Microphone,Electronics,85.0,85.0,8.5,76.5,54.0,Karaj,2025-12-02,New
522497,100300,2024-12-19,2003,1.0,0.0,Wallet,Completed,2024.0,12.0,December,USB-C Cable,Accessories,9.0,9.0,0.0,9.0,19.0,Tehran,2025-11-02,New
522498,102240,2025-07-20,2011,1.0,0.0,Gateway,Completed,2025.0,7.0,July,Desk Lamp,Home Office,32.0,32.0,0.0,32.0,60.0,Ahvaz,2025-05-28,New
522499,105803,2024-09-14,2008,2.0,0.05,Gateway,Completed,2024.0,9.0,September,Phone Case,Accessories,14.0,28.0,1.4000000000000001,26.6,,Shiraz,2025-10-26,Regular
522500,100251,2024-10-06,2014,1.0,0.1,CardToCard,Completed,2024.0,10.0,October,Backpack,Accessories,42.0,42.0,4.2,37.8,26.0,Isfahan,2024-10-10,Regular
522501,102286,2026-01-14,2006,2.0,0.0,CardToCard,Completed,2026.0,1.0,January,Webcam,Electronics,48.0,96.0,0.0,96.0,57.0,Rasht,2023-08-07,Regular
522502,107584,2026-02-23,2019,1.0,0.15,CardToCard,Returned,2026.0,2.0,February,Tablet,Electronics,260.0,260.0,39.0,221.0,33.0,Karaj,2025-10-05,New
522503,104271,2026-03-11,2003,1.0,0.2,Gateway,Completed,2026.0,3.0,March,USB-C Cable,Accessories,9.0,9.0,1.8,7.2,56.0,Tehran,2023-01-13,VIP
522504,107073,2024-01-20,2012,3.0,0.05,CardToCard,Completed,2024.0,1.0,January,Office Chair,Home Office,180.0,540.0,27.0,513.0,47.0,Mashhad,2023-07-05,Regular
522505,104820,2025-11-20,2010,1.0,0.05,Gateway,Cancelled,2025.0,11.0,November,Fitness Band,Wearables,55.0,55.0,2.75,52.25,62.0,Ahvaz,2025-03-09,VIP
522506,101912,2025-10-20,2001,1.0,0.05,Wallet,Completed,2025.0,10.0,October,Wireless Mouse,Electronics,18.0,18.0,0.9,17.1,60.0,Tabriz,2025-08-30,Regular
522507,109778,2024-08-11,2003,3.0,0.05,CardToCard,Completed,2024.0,8.0,August,USB-C Cable,Accessories,9.0,27.0,1.35,25.65,36.0,Tehran,2023-11-13,New
522508,102123,2024-07-14,2018,2.0,0.1,Gateway,Completed,2024.0,7.0,July,Microphone,Electronics,85.0,170.0,17.0,153.0,45.0,Kerman,2025-05-24,Regular
522509,103309,2024-01-31,2008,2.0,0.05,Wallet,Completed,2024.0,1.0,January,Phone Case,Accessories,14.0,28.0,1.4000000000000001,26.6,19.0,Mashhad,2025-08-01,VIP
522510,108972,2025-12-11,2005,1.0,0.1,Wallet,Returned,2025.0,12.0,December,Laptop Stand,Accessories,28.0,28.0,2.8000000000000003,25.2,31.0,Mashhad,2025-08-11,VIP
522511,103421,2025-06-08,2008,2.0,0.0,CardToCard,Cancelled,2025.0,6.0,June,Phone Case,Accessories,14.0,28.0,0.0,28.0,42.0,Mashhad,2024-02-20,New
522512,104344,2024-01-14,2002,1.0,0.0,Gateway,Completed,2024.0,1.0,January,Mechanical Keyboard,Electronics,62.0,62.0,0.0,62.0,30.0,Tehran,2025-02-25,VIP
522513,104360,2024-07-13,2018,4.0,0.15,Wallet,Completed,2024.0,7.0,July,Microphone,Electronics,85.0,340.0,51.0,289.0,64.0,Tehran,2023-02-02,New
522514,105687,2025-12-18,2007,2.0,0.05,Gateway,Completed,2025.0,12.0,December,Headphones,Electronics,75.0,150.0,7.5,142.5,54.0,Qom,2024-04-19,VIP
522515,107560,2025-06-04,2013,2.0,0.05,Cash,Completed,2025.0,6.0,June,Notebook,Stationery,7.0,14.0,0.7000000000000001,13.3,64.0,Tehran,2023-12-16,New
522516,101134,2026-01-09,2001,5.0,0.1,Gateway,Completed,2026.0,1.0,January,Wireless Mouse,Electronics,18.0,90.0,9.0,81.0,54.0,Tehran,2025-02-28,Regular
522517,104051,2024-05-06,2015,1.0,0.15,Wallet,Completed,2024.0,5.0,May,Bluetooth Speaker,Electronics,58.0,58.0,8.7,49.3,33.0,Tehran,2025-02-23,New
522518,101077,2026-05-01,2007,1.0,0.15,Gateway,Completed,2026.0,5.0,May,Headphones,Electronics,75.0,75.0,11.25,63.75,52.0,Tabriz,2023-03-26,Regular
522519,105585,2024-06-28,2010,1.0,0.05,Cash,Completed,2024.0,6.0,June,Fitness Band,Wearables,55.0,55.0,2.75,52.25,40.0,Isfahan,2024-08-15,Regular
522520,107552,2024-09-19,2017,1.0,0.0,Wallet,Completed,2024.0,9.0,September,HDMI Cable,Accessories,11.0,11.0,0.0,11.0,41.0,Mashhad,2024-04-04,New
522521,104429,2026-03-29,2010,1.0,0.05,Gateway,Completed,2026.0,3.0,March,Fitness Band,Wearables,55.0,55.0,2.75,52.25,55.0,Karaj,2024-08-10,VIP
522522,103127,2024-09-27,2014,2.0,0.1,Gateway,Returned,2024.0,9.0,September,Backpack,Accessories,42.0,84.0,8.4,75.6,57.0,Isfahan,2025-12-07,New
522523,103266,2025-05-29,2001,1.0,0.1,CardToCard,Completed,2025.0,5.0,May,Wireless Mouse,Electronics,18.0,18.0,1.8,16.2,48.0,Kerman,2023-01-22,New
522524,107336,2024-10-24,2010,3.0,0.0,Gateway,Completed,2024.0,10.0,October,Fitness Band,Wearables,55.0,165.0,0.0,165.0,24.0,Isfahan,2025-08-11,Regular
522525,109545,2025-10-01,2008,3.0,0.0,CardToCard,Completed,2025.0,10.0,October,Phone Case,Accessories,14.0,42.0,0.0,42.0,49.0,Tehran,2024-10-07,VIP
522526,101004,2024-09-26,2007,2.0,0.05,Gateway,Completed,2024.0,9.0,September,Headphones,Electronics,75.0,150.0,7.5,142.5,60.0,Tehran,2025-11-13,Regular
522527,103456,2025-01-16,2003,1.0,0.05,Cash,Completed,2025.0,1.0,January,USB-C Cable,Accessories,9.0,9.0,0.45,8.55,59.0,Tehran,2023-07-31,New
522528,100139,,2001,1.0,0.05,CardToCard,Completed,,,,Wireless Mouse,Electronics,18.0,18.0,0.9,17.1,34.0,Tehran,2025-11-23,Regular
522529,109408,2026-03-22,2008,1.0,0.1,Gateway,Completed,2026.0,3.0,March,Phone Case,Accessories,14.0,14.0,1.4000000000000001,12.6,35.0,Tabriz,2023-03-11,Regular
522530,104160,2026-03-03,2006,2.0,0.15,Wallet,Completed,2026.0,3.0,March,Webcam,Electronics,48.0,96.0,14.399999999999999,81.6,19.0,Mashhad,2023-08-22,Regular
522531,107654,2025-11-25,2001,3.0,0.05,Gateway,Completed,2025.0,11.0,November,Wireless Mouse,Electronics,18.0,54.0,2.7,51.3,30.0,Tabriz,2024-10-05,Regular
522532,103918,2026-01-24,2015,1.0,0.2,Gateway,Completed,2026.0,1.0,January,Bluetooth Speaker,Electronics,58.0,58.0,11.600000000000001,46.4,58.0,Tehran,2025-04-20,Regular
522533,104718,2025-06-04,2018,2.0,0.3,Gateway,Completed,2025.0,6.0,June,Microphone,Electronics,85.0,170.0,51.0,119.0,65.0,Tehran,2024-11-12,Regular
522534,109655,2024-03-15,2002,1.0,0.1,Gateway,Completed,2024.0,3.0,March,Mechanical Keyboard,Electronics,62.0,62.0,6.2,55.8,64.0,Tehran,2023-12-25,VIP
522535,100873,2024-03-02,2015,1.0,,CardToCard,Completed,2024.0,3.0,March,Bluetooth Speaker,Electronics,58.0,58.0,,,23.0,Tehran,2024-06-04,Regular
522536,100306,2025-11-10,2003,4.0,0.15,Gateway,Completed,2025.0,11.0,November,USB-C Cable,Accessories,9.0,36.0,5.3999999999999995,30.6,24.0,Tabriz,2025-07-04,Regular
522537,108799,2025-03-22,2004,3.0,0.0,Gateway,Completed,2025.0,3.0,March,Power Bank,Electronics,35.0,105.0,0.0,105.0,58.0,Tehran,2023-12-05,Regular
522538,106180,2024-08-27,2003,2.0,0.0,CardToCard,Cancelled,2024.0,8.0,August,USB-C Cable,Accessories,9.0,18.0,0.0,18.0,62.0,Shiraz,2024-02-11,Regular
522539,108564,2024-02-02,2011,1.0,0.15,Gateway,Completed,2024.0,2.0,February,Desk Lamp,Home Office,32.0,32.0,4.8,27.2,35.0,Mashhad,2024-05-18,New
522540,108207,2026-06-10,2007,1.0,0.05,Gateway,Completed,2026.0,6.0,June,Headphones,Electronics,75.0,75.0,3.75,71.25,40.0,Mashhad,2023-03-30,Regular
522541,106070,2024-03-24,2017,1.0,0.2,Gateway,Completed,2024.0,3.0,March,HDMI Cable,Accessories,11.0,11.0,2.2,8.8,65.0,Mashhad,2024-04-10,Regular
522542,103484,2024-11-10,2011,1.0,0.3,Gateway,Completed,2024.0,11.0,November,Desk Lamp,Home Office,32.0,32.0,9.6,22.4,29.0,Shiraz,2024-12-08,New
522543,103466,2025-08-10,2004,2.0,0.1,Gateway,Completed,2025.0,8.0,August,Power Bank,Electronics,35.0,70.0,7.0,63.0,53.0,Isfahan,2024-12-16,Regular
522544,106860,2025-06-22,2014,2.0,0.15,Gateway,Completed,2025.0,6.0,June,Backpack,Accessories,42.0,84.0,12.6,71.4,57.0,Shiraz,2024-07-11,Regular
522545,100753,2024-04-19,2017,1.0,0.0,CardToCard,Returned,2024.0,4.0,April,HDMI Cable,Accessories,11.0,11.0,0.0,11.0,22.0,Karaj,2025-12-17,New
522546,107893,2025-06-20,2004,1.0,0.05,Wallet,Completed,2025.0,6.0,June,Power Bank,Electronics,35.0,35.0,1.75,33.25,33.0,Tehran,2025-11-13,Regular
522547,106076,2024-10-17,2007,4.0,0.2,Cash,Completed,2024.0,10.0,October,Headphones,Electronics,75.0,300.0,60.0,240.0,18.0,Mashhad,2024-11-18,Regular
522548,102906,2024-05-27,2013,2.0,0.05,Gateway,Completed,2024.0,5.0,May,Notebook,Stationery,7.0,14.0,0.7000000000000001,13.3,59.0,Tehran,2023-08-13,Regular
522549,104353,2025-06-17,2013,1.0,0.1,Gateway,Completed,2025.0,6.0,June,Notebook,Stationery,7.0,7.0,0.7000000000000001,6.3,44.0,Mashhad,2024-07-29,Regular
522550,107992,2026-02-24,2017,3.0,0.0,Gateway,Returned,2026.0,2.0,February,HDMI Cable,Accessories,11.0,33.0,0.0,33.0,18.0,Isfahan,2025-08-30,Regular
522551,100050,2025-10-11,2013,5.0,0.2,CardToCard,Completed,2025.0,10.0,October,Notebook,Stationery,7.0,35.0,7.0,28.0,55.0,Kerman,2025-06-11,Regular
522552,109692,2024-05-20,2004,1.0,0.0,Gateway,Returned,2024.0,5.0,May,Power Bank,Electronics,35.0,35.0,0.0,35.0,32.0,Tehran,2024-01-25,New
522553,104090,2024-05-30,2007,2.0,0.1,Gateway,Completed,2024.0,5.0,May,Headphones,Electronics,75.0,150.0,15.0,135.0,65.0,Isfahan,2025-02-03,New
522554,103130,2025-02-09,2008,4.0,0.15,Gateway,Completed,2025.0,2.0,February,Phone Case,Accessories,14.0,56.0,8.4,47.6,55.0,Isfahan,2025-12-06,New
522555,102429,2024-01-19,2007,1.0,0.0,Gateway,Completed,2024.0,1.0,January,Headphones,Electronics,75.0,75.0,0.0,75.0,54.0,Shiraz,2024-07-02,Regular
522556,101947,2024-01-19,2004,2.0,0.0,Gateway,Completed,2024.0,1.0,January,Power Bank,Electronics,35.0,70.0,0.0,70.0,25.0,Karaj,2025-09-17,VIP
522557,103840,2024-08-05,2009,3.0,0.0,Gateway,Cancelled,2024.0,8.0,August,Smart Watch,Wearables,120.0,360.0,0.0,360.0,63.0,Karaj,2023-05-05,New
522558,109158,2024-04-02,2008,1.0,0.05,Cash,Completed,2024.0,4.0,April,Phone Case,Accessories,14.0,14.0,0.7000000000000001,13.3,41.0,Ahvaz,2023-03-07,VIP
522559,109714,2025-04-17,2011,2.0,0.15,Cash,Completed,2025.0,4.0,April,Desk Lamp,Home Office,32.0,64.0,9.6,54.4,40.0,Tehran,2025-02-24,Regular
522560,100209,2024-02-07,2019,1.0,0.0,CardToCard,Completed,2024.0,2.0,February,Tablet,Electronics,260.0,260.0,0.0,260.0,30.0,Tehran,2025-01-21,New
522561,101770,2024-07-29,2001,2.0,0.0,Cash,Completed,2024.0,7.0,July,Wireless Mouse,Electronics,18.0,36.0,0.0,36.0,,Mashhad,2025-01-11,Regular
522562,101336,2024-02-20,2015,2.0,0.15,CardToCard,Completed,2024.0,2.0,February,Bluetooth Speaker,Electronics,58.0,116.0,17.4,98.6,65.0,Mashhad,2025-12-06,Regular
522563,107037,2025-04-03,2007,1.0,0.05,Gateway,Completed,2025.0,4.0,April,Headphones,Electronics,75.0,75.0,3.75,71.25,21.0,Isfahan,2024-07-13,Regular
522564,103879,2024-10-31,2002,2.0,0.0,CardToCard,Completed,2024.0,10.0,October,Mechanical Keyboard,Electronics,62.0,124.0,0.0,124.0,26.0,Tehran,2024-12-05,Regular
522565,105993,2024-03-12,2015,1.0,0.1,Wallet,Completed,2024.0,3.0,March,Bluetooth Speaker,Electronics,58.0,58.0,5.800000000000001,52.2,57.0,Shiraz,2023-07-02,Regular
522566,106835,2024-11-02,2010,1.0,0.1,CardToCard,Completed,2024.0,11.0,November,Fitness Band,Wearables,55.0,55.0,5.5,49.5,21.0,Tehran,2024-01-15,New
522567,109724,2024-01-01,2005,2.0,0.1,CardToCard,Completed,2024.0,1.0,January,Laptop Stand,Accessories,28.0,56.0,5.6000000000000005,50.4,60.0,Tabriz,2024-07-09,Regular
522568,109301,2025-12-14,2005,1.0,0.0,CardToCard,Completed,2025.0,12.0,December,Laptop Stand,Accessories,28.0,28.0,0.0,28.0,27.0,Kerman,2023-01-23,New
522569,108687,2024-11-10,2006,2.0,0.05,Gateway,Completed,2024.0,11.0,November,Webcam,Electronics,48.0,96.0,4.800000000000001,91.2,22.0,Shiraz,2024-03-22,Regular
522570,105369,2025-07-29,2019,1.0,0.1,Gateway,Cancelled,2025.0,7.0,July,Tablet,Electronics,260.0,260.0,26.0,234.0,49.0,Isfahan,2024-12-10,Regular
522571,102964,2025-09-04,2003,1.0,0.0,Gateway,Completed,2025.0,9.0,September,USB-C Cable,Accessories,9.0,9.0,0.0,9.0,21.0,Karaj,2025-06-21,New
522572,107825,2025-04-24,2001,1.0,0.0,CardToCard,Returned,2025.0,4.0,April,Wireless Mouse,Electronics,18.0,18.0,0.0,18.0,57.0,Tabriz,2024-12-10,VIP
522573,109399,2025-05-23,2018,1.0,0.0,Gateway,Completed,2025.0,5.0,May,Microphone,Electronics,85.0,85.0,0.0,85.0,60.0,Tehran,2024-11-09,Regular
522574,102699,2025-01-05,2017,1.0,0.1,Gateway,Completed,2025.0,1.0,January,HDMI Cable,Accessories,11.0,11.0,1.1,9.9,24.0,Tehran,2023-07-12,New
522575,103592,2024-12-18,2011,4.0,0.0,Gateway,Completed,2024.0,12.0,December,Desk Lamp,Home Office,32.0,128.0,0.0,128.0,32.0,Tehran,2024-09-18,Regular
522576,106879,2024-09-21,2014,2.0,0.0,Wallet,Completed,2024.0,9.0,September,Backpack,Accessories,42.0,84.0,0.0,84.0,46.0,Tehran,2025-01-13,Regular
522577,106783,2024-03-02,2008,2.0,0.1,Gateway,Returned,2024.0,3.0,March,Phone Case,Accessories,14.0,28.0,2.8000000000000003,25.2,37.0,Shiraz,2024-03-20,Regular
522578,102531,2024-10-28,2001,1.0,0.2,Gateway,Completed,2024.0,10.0,October,Wireless Mouse,Electronics,18.0,18.0,3.6,14.4,61.0,Tehran,2025-12-28,Regular
522579,100568,2025-02-03,2004,1.0,0.15,Gateway,Completed,2025.0,2.0,February,Power Bank,Electronics,35.0,35.0,5.25,29.75,29.0,Tehran,2025-06-11,Regular
522580,108603,2024-04-25,2017,1.0,0.15,CardToCard,Completed,2024.0,4.0,April,HDMI Cable,Accessories,11.0,11.0,1.65,9.35,30.0,Isfahan,2024-10-06,Regular
522581,107401,2026-03-06,2013,2.0,0.0,CardToCard,Completed,2026.0,3.0,March,Notebook,Stationery,7.0,14.0,0.0,14.0,53.0,Tabriz,2024-01-03,Regular
522582,103585,2024-01-08,2008,1.0,0.2,CardToCard,Completed,2024.0,1.0,January,Phone Case,Accessories,14.0,14.0,2.8000000000000003,11.2,54.0,Ahvaz,2023-02-10,New
522583,101349,2024-07-12,2020,1.0,0.0,Wallet,Completed,2024.0,7.0,July,Gaming Controller,Gaming,68.0,68.0,0.0,68.0,53.0,Isfahan,2023-09-19,Regular
522584,107271,2025-08-10,2008,1.0,0.0,Wallet,Completed,2025.0,8.0,August,Phone Case,Accessories,14.0,14.0,0.0,14.0,32.0,Ahvaz,2025-01-15,New
522585,101517,2025-12-12,2005,1.0,0.05,CardToCard,Completed,2025.0,12.0,December,Laptop Stand,Accessories,28.0,28.0,1.4000000000000001,26.6,41.0,Karaj,2023-10-22,Regular
522586,103867,2025-02-13,2003,2.0,0.0,CardToCard,Completed,2025.0,2.0,February,USB-C Cable,Accessories,9.0,18.0,0.0,18.0,43.0,Tehran,2023-05-07,Regular
522587,103452,2025-05-23,2006,1.0,0.1,Wallet,Completed,2025.0,5.0,May,Webcam,Electronics,48.0,48.0,4.800000000000001,43.2,20.0,Tehran,2024-04-17,New
522588,105783,2024-08-24,2012,5.0,0.0,CardToCard,Completed,2024.0,8.0,August,Office Chair,Home Office,180.0,900.0,0.0,900.0,60.0,Tehran,2024-04-28,New
522589,106320,2026-05-03,2015,5.0,0.0,Gateway,Cancelled,2026.0,5.0,May,Bluetooth Speaker,Electronics,58.0,290.0,0.0,290.0,32.0,Tehran,2024-03-14,New
522590,106313,2025-07-10,2018,3.0,0.1,CardToCard,Completed,2025.0,7.0,July,Microphone,Electronics,85.0,255.0,25.5,229.5,20.0,Shiraz,2023-03-23,New
522591,108657,2024-04-23,2010,3.0,0.15,Gateway,Completed,2024.0,4.0,April,Fitness Band,Wearables,55.0,165.0,24.75,140.25,36.0,Kerman,2023-08-21,Regular
522592,102317,2025-09-28,2005,1.0,0.1,Gateway,Completed,2025.0,9.0,September,Laptop Stand,Accessories,28.0,28.0,2.8000000000000003,25.2,22.0,Ahvaz,2023-12-31,Regular
522593,103574,2024-04-20,2017,3.0,0.05,Wallet,Completed,2024.0,4.0,April,HDMI Cable,Accessories,11.0,33.0,1.6500000000000001,31.35,33.0,Mashhad,2024-01-11,Regular
522594,102986,2024-12-14,2017,2.0,0.0,Wallet,Completed,2024.0,12.0,December,HDMI Cable,Accessories,11.0,22.0,0.0,22.0,49.0,Tehran,2024-08-24,Regular
522595,106858,2025-02-28,2013,3.0,0.0,Cash,Completed,2025.0,2.0,February,Notebook,Stationery,7.0,21.0,0.0,21.0,62.0,Shiraz,2024-07-22,New
522596,102596,2025-09-16,2019,2.0,0.05,Gateway,Completed,2025.0,9.0,September,Tablet,Electronics,260.0,520.0,26.0,494.0,25.0,Ahvaz,2025-11-19,New
522597,107067,2026-06-26,2007,2.0,0.0,Gateway,Completed,2026.0,6.0,June,Headphones,Electronics,75.0,150.0,0.0,150.0,18.0,Tehran,2024-08-20,Regular
522598,104365,2024-11-17,2013,3.0,0.0,Wallet,Completed,2024.0,11.0,November,Notebook,Stationery,7.0,21.0,0.0,21.0,45.0,Karaj,2023-02-28,Regular
522599,106441,2025-08-06,2008,2.0,0.2,Cash,Completed,2025.0,8.0,August,Phone Case,Accessories,14.0,28.0,5.6000000000000005,22.4,58.0,Mashhad,2025-12-07,New
522600,100486,2025-08-03,2014,2.0,0.1,Gateway,Completed,2025.0,8.0,August,Backpack,Accessories,42.0,84.0,8.4,75.6,29.0,,2023-04-09,VIP
522601,106098,2024-06-08,2003,1.0,0.1,CardToCard,Completed,2024.0,6.0,June,USB-C Cable,Accessories,9.0,9.0,0.9,8.1,62.0,Tabriz,2024-11-15,New
522602,109918,2025-07-09,2017,2.0,0.05,Gateway,Completed,2025.0,7.0,July,HDMI Cable,Accessories,11.0,22.0,1.1,20.9,35.0,Tehran,2023-02-04,New
522603,107915,2026-01-29,2017,1.0,0.0,CardToCard,Completed,2026.0,1.0,January,HDMI Cable,Accessories,11.0,11.0,0.0,11.0,24.0,Tehran,2023-06-27,Regular
522604,102903,2025-04-25,2013,1.0,0.1,Gateway,Completed,2025.0,4.0,April,Notebook,Stationery,7.0,7.0,0.7000000000000001,6.3,59.0,Rasht,2024-06-06,New
522605,104114,2025-02-18,2003,1.0,0.05,Gateway,Completed,2025.0,2.0,February,USB-C Cable,Accessories,9.0,9.0,0.45,8.55,64.0,Isfahan,2025-06-25,New
522606,104364,2025-07-13,2013,2.0,0.0,Wallet,Completed,2025.0,7.0,July,Notebook,Stationery,7.0,14.0,0.0,14.0,64.0,Shiraz,2023-12-11,New
522607,101415,2025-11-28,2011,3.0,0.1,CardToCard,Completed,2025.0,11.0,November,Desk Lamp,Home Office,32.0,96.0,9.600000000000001,86.4,46.0,Shiraz,2023-03-20,Regular
522608,102741,2024-07-13,2001,1.0,0.1,Cash,Completed,2024.0,7.0,July,Wireless Mouse,Electronics,18.0,18.0,1.8,16.2,26.0,Isfahan,2024-02-21,Regular
522609,100775,2024-05-20,2005,1.0,0.0,Wallet,Completed,2024.0,5.0,May,Laptop Stand,Accessories,28.0,28.0,0.0,28.0,58.0,Tehran,2024-01-17,Regular
522610,103907,2025-07-16,2002,1.0,0.0,Cash,Completed,2025.0,7.0,July,Mechanical Keyboard,Electronics,62.0,62.0,0.0,62.0,52.0,Mashhad,2024-07-10,Regular
522611,107381,2024-01-30,2009,2.0,0.2,CardToCard,Completed,2024.0,1.0,January,Smart Watch,Wearables,120.0,240.0,48.0,192.0,50.0,Qom,2025-12-08,New
522612,109054,2025-12-14,2003,1.0,0.0,Gateway,Completed,2025.0,12.0,December,USB-C Cable,Accessories,9.0,9.0,0.0,9.0,52.0,Ahvaz,2023-07-27,VIP
522613,105690,2024-09-18,2006,2.0,0.0,Gateway,Completed,2024.0,9.0,September,Webcam,Electronics,48.0,96.0,0.0,96.0,28.0,Kerman,2025-04-01,VIP
522614,106946,2024-04-06,2003,2.0,0.3,CardToCard,Completed,2024.0,4.0,April,USB-C Cable,Accessories,9.0,18.0,5.3999999999999995,12.600000000000001,44.0,Tabriz,2025-07-19,Regular
522615,108807,2025-10-22,2019,1.0,0.0,Wallet,Completed,2025.0,10.0,October,Tablet,Electronics,260.0,260.0,0.0,260.0,46.0,Tehran,2025-06-30,New
522616,104980,2024-07-11,2003,3.0,0.05,Wallet,Completed,2024.0,7.0,July,USB-C Cable,Accessories,9.0,27.0,1.35,25.65,47.0,Tehran,2025-03-31,Regular
522617,105615,2024-12-13,2007,2.0,0.0,Gateway,Completed,2024.0,12.0,December,Headphones,Electronics,75.0,150.0,0.0,150.0,45.0,Shiraz,2025-12-25,VIP
522618,106827,2024-12-23,2002,2.0,0.05,CardToCard,Completed,2024.0,12.0,December,Mechanical Keyboard,Electronics,62.0,124.0,6.2,117.8,43.0,Isfahan,2023-05-09,Regular
522619,101221,2025-12-09,2020,1.0,0.05,Gateway,Returned,2025.0,12.0,December,Gaming Controller,Gaming,68.0,68.0,3.4000000000000004,64.6,,Isfahan,2024-08-27,New
522620,104961,2024-08-16,2010,2.0,0.3,Gateway,Completed,2024.0,8.0,August,Fitness Band,Wearables,55.0,110.0,33.0,77.0,36.0,Isfahan,2024-09-05,New
522621,105271,2025-07-01,2005,1.0,0.0,Gateway,Completed,2025.0,7.0,July,Laptop Stand,Accessories,28.0,28.0,0.0,28.0,26.0,Karaj,2023-07-18,VIP
522622,102046,2026-06-29,2014,1.0,0.1,Gateway,Completed,2026.0,6.0,June,Backpack,Accessories,42.0,42.0,4.2,37.8,65.0,Kerman,2025-11-04,New
522623,104621,2025-06-01,2001,3.0,0.2,Gateway,Completed,2025.0,6.0,June,Wireless Mouse,Electronics,18.0,54.0,10.8,43.2,47.0,Tehran,2023-01-12,Regular
522624,102952,2024-05-01,2013,2.0,0.05,Wallet,Completed,2024.0,5.0,May,Notebook,Stationery,7.0,14.0,0.7000000000000001,13.3,42.0,Tabriz,2025-05-07,Regular
522625,106794,2024-09-01,2008,5.0,0.1,Gateway,Completed,2024.0,9.0,September,Phone Case,Accessories,14.0,70.0,7.0,63.0,21.0,Tehran,2024-06-07,Regular
522626,104884,2025-04-07,2001,1.0,0.1,CardToCard,Completed,2025.0,4.0,April,Wireless Mouse,Electronics,18.0,18.0,1.8,16.2,25.0,Mashhad,2023-09-20,Regular
522627,103246,2024-10-05,2008,1.0,0.0,CardToCard,Completed,2024.0,10.0,October,Phone Case,Accessories,14.0,14.0,0.0,14.0,56.0,Tehran,2025-01-24,VIP
522628,107370,2025-03-22,2002,3.0,0.0,Wallet,Completed,2025.0,3.0,March,Mechanical Keyboard,Electronics,62.0,186.0,0.0,186.0,26.0,,2025-09-16,VIP
522629,107605,2025-04-14,2019,1.0,0.15,Cash,Completed,2025.0,4.0,April,Tablet,Electronics,260.0,260.0,39.0,221.0,21.0,Tehran,2023-09-06,Regular
522630,100537,2025-09-27,2014,3.0,0.0,Gateway,Returned,2025.0,9.0,September,Backpack,Accessories,42.0,126.0,0.0,126.0,39.0,Mashhad,2025-12-29,Regular
522631,106213,2025-06-22,2009,1.0,0.3,CardToCard,Completed,2025.0,6.0,June,Smart Watch,Wearables,120.0,120.0,36.0,84.0,45.0,Mashhad,2023-12-08,Regular
522632,103699,2025-08-26,2007,3.0,0.05,CardToCard,Completed,2025.0,8.0,August,Headphones,Electronics,75.0,225.0,11.25,213.75,31.0,Tehran,2024-02-21,Regular
522633,100473,2024-07-07,2005,1.0,0.05,Gateway,Completed,2024.0,7.0,July,Laptop Stand,Accessories,28.0,28.0,1.4000000000000001,26.6,38.0,Rasht,2024-11-04,New
522634,101311,2024-12-31,2009,1.0,0.05,Gateway,Completed,2024.0,12.0,December,Smart Watch,Wearables,120.0,120.0,6.0,114.0,43.0,Tehran,2024-01-01,VIP
